1, 2
1, 3
3, 4
1, 5
1, 6
1, 7
6, 8
1, 9
1, 10
4, 11
4, 12
1, 13
4, 14
6, 15
4, 16
1, 17
4, 18
6, 19
1, 20
1, 21
4, 22
1, 23
1, 24
4, 25
1, 26
1, 27
1, 28
4, 29
1, 30
1, 31
1, 32
1, 33
6, 34
1, 35
1, 36
1, 37
4, 38
1, 39
4, 40
4, 41
1, 42
4, 43
1, 44
6, 45
1, 46
1, 47
1, 48
1, 49
1, 50
1, 51
1, 52
6, 53
1, 54
4, 55
1, 56
4, 57
6, 58
1, 59
1, 60
1, 61
4, 62
4, 63
1, 64
1, 65
4, 66
1, 67
